Index,Temp,Umid,G320,G295,G270,G245,G220,G195,G170,G145,G120,G100
2822,33.58,55.68,484390,760914,1136515,1725722,2640026,4333245,7251162,12735328,27249896,42611184
2823,33.59,55.69,482336,758378,1132743,1718121,2634931,4343584,7189118,12713094,27182082,42118252
2824,33.58,55.68,486461,757957,1136515,1722456,2647705,4336686,7251162,12765095,27300978,42611184
2825,33.58,55.67,486114,760067,1135570,1704181,2652850,4357447,7255978,12735328,27249896,42611184
2826,33.59,55.68,484390,761338,1137462,1700997,2647705,4326380,7251162,12772559,27335140,42694464
2827,33.59,55.66,485078,760067,1134626,1703118,2647705,4343584,7222394,12683569,27131442,42240412
2828,33.60,55.66,484734,759644,1135570,1711659,2627325,4312714,7227172,12742757,27165182,42199612
2829,33.60,55.63,484734,760067,1135570,1709516,2647705,4340132,7198594,12735328,27420920,42694464
2830,33.61,55.61,484046,758800,1130867,1721370,2645140,4336686,7165537,12780031,27148302,42445596
2831,33.60,55.58,483019,756278,1134626,1718121,2640026,4322955,7236749,12690937,27215946,42363284
2832,33.61,55.59,484390,757116,1137462,1720286,2642581,4343584,7241547,12825049,27369388,42652784
2833,33.61,55.60,487155,760490,1136515,1709516,2640026,4322955,7203342,12676209,27283930,42281292
2834,33.61,55.61,482677,758800,1141265,1721370,2642581,4322955,7227172,12727908,26980650,42199612
2835,33.62,55.65,484734,757957,1132743,1699938,2622279,4309311,7198594,12750195,27249896,42077688
2836,33.63,55.67,483703,755859,1128997,1715962,2624800,4319536,7170240,12552385,27131442,41916212
2837,33.62,55.67,481656,756697,1125275,1713808,2642581,4333245,7212855,12713094,27199004,42240412
2838,33.63,55.67,483703,757116,1135570,1705246,2629856,4329810,7198594,12610352,27014014,42199612
2839,33.63,55.65,481656,755441,1128997,1705246,2632391,4329810,7193853,12720497,27097788,41716104
2840,33.63,55.65,482677,756278,1127133,1706311,2632391,4272230,7160839,12624928,27097788,41676312
2841,33.64,55.64,484390,755023,1125275,1706311,2627325,4278924,7132782,12502098,26947368,42037204
2842,33.63,55.65,481656,755023,1128997,1707378,2634931,4305914,7193853,12690937,27148302,42199612
2843,33.62,55.67,483361,755859,1148948,1723543,2640026,4333245,7246351,12795002,27249896,41996796
2844,33.62,55.67,483703,755859,1136515,1711659,2617252,4312714,7198594,12581302,27114604,42158892
2845,33.63,55.69,481996,755441,1127133,1697824,2632391,4336686,7179667,12595810,27131442,42199612
2846,33.65,55.66,484734,756278,1133684,1703118,2634931,4322955,7179667,12646854,27030728,42199612
2847,33.66,55.66,482677,755441,1130867,1704181,2622279,4319536,7198594,12639537,27047462,41835940
2848,33.64,55.65,480977,757957,1126203,1703118,2629856,4295752,7170240,12632228,27080992,42363284
2849,33.62,55.66,484390,757957,1129931,1713808,2642581,4312714,7212855,12705700,27300978,42404400
2850,33.62,55.67,486461,757536,1134626,1717040,2642581,4333245,7231958,12713094,27165182,42363284
2851,33.63,55.70,482336,759644,1129931,1719202,2640026,4343584,7217621,12862807,27283930,42652784
2852,33.60,55.71,483019,757957,1135570,1718121,2647705,4347042,7227172,12735328,27438142,42736224
2853,33.59,55.76,486461,757536,1137462,1720286,2650275,4322955,7275311,12825049,27576688,42694464
2854,33.58,55.79,484046,761338,1142220,1707378,2652850,4350504,7217621,12795002,27489932,42404400
2855,33.58,55.83,484390,759644,1140312,1722456,2650275,4329810,7265632,12750195,27420920,42486872
2856,33.58,55.81,485768,758800,1136515,1712733,2632391,4319536,7236749,12713094,27318050,42652784
2857,33.58,55.82,486461,761338,1138410,1704181,2642581,4316122,7255978,12817524,27594106,42862000
2858,33.60,55.81,485423,760067,1137462,1720286,2642581,4316122,7241547,12661515,27215946,42486872
2859,33.58,55.80,483703,760067,1136515,1713808,2642581,4322955,7255978,12735328,27507240,42946264
2860,33.57,55.81,486114,762188,1140312,1710587,2642581,4326380,7275311,12750195,27507240,42904092
2861,33.58,55.82,486114,760490,1138410,1729000,2652850,4347042,7280160,12765095,27507240,42988520
2862,33.58,55.83,485768,759644,1143176,1713808,2650275,4350504,7270468,12780031,27559294,42445596
2863,33.59,55.82,487155,760067,1138410,1726813,2632391,4329810,7255978,12765095,27335140,42694464
2864,33.59,55.80,486461,760490,1146055,1720286,2650275,4357447,7265632,12780031,27369388,42404400
2865,33.60,55.80,484046,759222,1154779,1714884,2642581,4333245,7212855,12676209,27318050,42281292
2866,33.60,55.80,486461,759644,1126203,1710587,2632391,4295752,7184390,12742757,27047462,42363284
2867,33.60,55.77,479962,756278,1135570,1710587,2642581,4292376,7198594,12772559,27182082,41996796
2868,33.60,55.76,483019,758800,1132743,1715962,2642581,4329810,7217621,12690937,27335140,42611184
2869,33.61,55.73,483703,757536,1138410,1721370,2642581,4305914,7231958,12757641,27182082,42528228
2870,33.62,55.71,484390,759644,1133684,1705246,2637476,4322955,7193853,12705700,27266902,41876040
2871,33.61,55.73,483703,759222,1141265,1722456,2642581,4353973,7227172,12772559,27369388,42819992
2872,33.60,55.76,483703,758800,1131804,1712733,2642581,4347042,7241547,12646854,27266902,42611184
2873,33.60,55.75,482677,760067,1138410,1719202,2629856,4357447,7280160,12832583,27249896,42528228
2874,33.61,55.75,485078,760490,1132743,1719202,2632391,4347042,7241547,12765095,27249896,42611184
2875,33.62,55.72,484734,757957,1130867,1707378,2647705,4336686,7241547,12780031,27420920,42486872
2876,33.62,55.69,484390,757957,1155756,1707378,2632391,4340132,7227172,12750195,27131442,42404400
2877,33.62,55.68,486461,757116,1131804,1705246,2642581,4343584,7241547,12683569,27318050,42118252
2878,33.62,55.62,484046,758378,1147982,1718121,2632391,4305914,7208095,12632228,27165182,42037204
2879,33.62,55.62,483703,757957,1146055,1712733,2632391,4309311,7212855,12750195,27215946,41996796
2880,33.63,55.62,484390,758800,1132743,1713808,2642581,4312714,7217621,12772559,27165182,42528228
2881,33.63,55.65,483703,758800,1121577,1708446,2627325,4309311,7222394,12742757,27097788,41795920
2882,33.63,55.63,483703,757957,1136515,1710587,2634931,4336686,7231958,12735328,27249896,42281292
2883,33.63,55.67,484046,758378,1144134,1697824,2640026,4333245,7208095,12727908,27148302,42569664
2884,33.63,55.70,484734,753773,1132743,1697824,2627325,4312714,7227172,12750195,27148302,42037204
2885,33.63,55.67,483703,755441,1136515,1704181,2617252,4272230,7151462,12617636,26930758,41916212
2886,33.63,55.69,481656,755859,1127133,1709516,2617252,4309311,7179667,12545176,27064216,42199612
2887,33.62,55.69,482336,757116,1128997,1703118,2624800,4336686,7217621,12668858,27215946,42322248
2888,33.63,55.74,484734,760490,1130867,1718121,2629856,4316122,7231958,12646854,27182082,41916212
2889,33.64,55.68,483703,757957,1144134,1712733,2627325,4319536,7217621,12750195,27232910,42486872
2890,33.63,55.67,484046,757536,1138410,1712733,2629856,4312714,7203342,12617636,27215946,42118252
2891,33.63,55.67,483361,755023,1141265,1709516,2632391,4329810,7212855,12750195,27318050,42652784
2892,33.64,55.65,484390,758378,1131804,1704181,2632391,4322955,7246351,12617636,27249896,42281292
2893,33.63,55.66,483019,756697,1148948,1696769,2629856,4309311,7198594,12765095,27165182,42363284
2894,33.64,55.68,483019,758800,1127133,1712733,2645140,4340132,7231958,12735328,27266902,42363284
2895,33.64,55.67,484734,757957,1131804,1717040,2619763,4329810,7193853,12668858,26947368,42158892
2896,33.63,55.63,483019,757536,1128997,1715962,2627325,4319536,7222394,12683569,27182082,42363284
2897,33.64,55.68,483019,758378,1147018,1696769,2627325,4340132,7203342,12742757,27215946,42528228
2898,33.63,55.70,483703,757116,1131804,1713808,2629856,4333245,7217621,12780031,27182082,42569664
2899,33.62,55.74,482677,756697,1129931,1718121,2640026,4302521,7208095,12742757,27403722,42528228
2900,33.61,55.77,485078,757957,1132743,1719202,2642581,4312714,7217621,12676209,27199004,42363284
2901,33.63,55.79,483703,759222,1130867,1702057,2634931,4319536,7189118,12668858,27215946,42404400
2902,33.63,55.76,485078,757536,1132743,1699938,2617252,4319536,7170240,12603077,27030728,41916212
2903,33.64,55.77,483703,754189,1128997,1705246,2627325,4278924,7160839,12617636,26947368,41835940
2904,33.63,55.75,481996,754606,1126203,1705246,2627325,4316122,7165537,12523600,26980650,41956468
2905,33.62,55.75,481316,757116,1135570,1704181,2629856,4333245,7217621,12676209,27386544,42445596
2906,33.63,55.80,483703,757957,1135570,1718121,2637476,4295752,7203342,12668858,27249896,42199612
2907,33.62,55.80,484046,757116,1130867,1710587,2627325,4295752,7170240,12603077,27165182,41956468
2908,33.63,55.80,482677,756278,1127133,1714884,2627325,4292376,7174950,12720497,27014014,41916212
2909,33.63,55.77,481996,756697,1128064,1700997,2617252,4319536,7170240,12617636,27064216,42322248
2910,33.64,55.77,483361,756697,1140312,1717040,2629856,4312714,7179667,12603077,27097788,42158892
2911,33.64,55.71,483361,755441,1123423,1690466,2634931,4322955,7184390,12559601,27014014,42118252
2912,33.65,55.74,481656,755023,1137462,1708446,2609748,4333245,7170240,12595810,26881050,41876040
2913,33.65,55.73,482677,755859,1145094,1700997,2614746,4272230,7189118,12603077,26997322,41876040
2914,33.64,55.68,483361,753357,1133684,1710587,2627325,4322955,7170240,12624928,27047462,42199612
2915,33.63,55.67,481316,755859,1128997,1691514,2629856,4302521,7222394,12566826,27080992,41956468
2916,33.64,55.70,480638,752526,1159683,1695715,2632391,4295752,7156148,12530784,27080992,42037204
2917,33.64,55.71,480638,755441,1142220,1687333,2622279,4302521,7142110,12581302,26947368,41876040
2918,33.64,55.72,483703,755441,1133684,1706311,2619763,4268890,7184390,12603077,27030728,42118252
2919,33.65,55.70,481316,754606,1124348,1699938,2602287,4299134,7151462,12530784,26815058,41716104
2920,33.66,55.70,479962,755859,1136515,1703118,2609748,4309311,7128127,12502098,26897600,41478480
2921,33.68,55.71,480300,754606,1127133,1693612,2602287,4278924,7104944,12459316,26684040,41517896
2922,33.65,55.68,480638,752526,1123423,1700997,2602287,4268890,7104944,12487805,26684040,41243548
2923,33.64,55.67,479962,753357,1126203,1704181,2627325,4289005,7146783,12545176,26930758,41956468
2924,33.65,55.70,482336,754606,1133684,1707378,2622279,4268890,7137443,12480670,26897600,41795920
2925,33.65,55.71,481996,754606,1132743,1705246,2614746,4295752,7156148,12581302,27097788,41596952
2926,33.65,55.76,481316,750458,1127133,1708446,2619763,4309311,7170240,12646854,26980650,42037204
2927,33.66,55.74,481996,753773,1144134,1706311,2614746,4295752,7123478,12574060,26749388,41557388
2928,33.65,55.70,482336,750871,1127133,1687333,2609748,4248962,7128127,12559601,26765774,41716104
2929,33.67,55.76,480300,752112,1125275,1694663,2617252,4292376,7128127,12523600,26864522,41636596
2930,33.66,55.73,483361,752112,1128997,1698880,2612245,4289005,7104944,12494948,26782182,41716104
2931,33.66,55.73,480300,754189,1129931,1699938,2614746,4295752,7104944,12574060,26848014,41517896
2932,33.67,55.73,481316,751698,1128064,1700997,2612245,4282279,7100325,12502098,26684040,41439140
2933,33.66,55.74,477946,751698,1128997,1699938,2594868,4268890,7123478,12516425,26749388,41282520
2934,33.67,55.72,481656,753773,1121577,1700997,2614746,4295752,7132782,12516425,26864522,41795920
2935,33.67,55.72,481656,752112,1144134,1699938,2604770,4278924,7114199,12523600,26798610,41399872
2936,33.66,55.70,479962,752941,1119738,1698880,2609748,4292376,7174950,12530784,26782182,41557388
2937,33.68,55.72,480638,752112,1123423,1696769,2604770,4262227,7132782,12552385,26667752,41399872
2938,33.66,55.70,481996,752526,1121577,1692562,2597337,4258903,7114199,12430956,26749388,41676312
2939,33.66,55.73,480638,753357,1142220,1696769,2607256,4289005,7118836,12487805,26964000,41835940
2940,33.67,55.80,482336,752941,1121577,1690466,2617252,4295752,7123478,12516425,26864522,41399872
2941,33.66,55.81,478281,752526,1128997,1704181,2609748,4282279,7151462,12480670,26947368,41557388
2942,33.66,55.83,477278,752526,1133684,1686291,2614746,4278924,7118836,12617636,26765774,41478480
2943,33.66,55.83,479962,750871,1127133,1690466,2609748,4255584,7100325,12502098,26749388,41321564
2944,33.66,55.85,479289,741760,1116989,1686291,2607256,4242362,7104944,12452214,26716674,41165828
2945,33.65,55.84,480977,752941,1122499,1700997,2602287,4242362,7104944,12516425,26733020,41636596
2946,33.65,55.85,480300,753357,1120657,1690466,2602287,4248962,7123478,12516425,26716674,41755972
2947,33.63,55.85,480638,752941,1124348,1691514,2612245,4275574,7123478,12559601,27014014,41876040
2948,33.63,55.89,482336,752112,1130867,1689420,2612245,4265556,7132782,12617636,26914168,42037204
2949,33.62,55.92,482677,753773,1151856,1707378,2617252,4285640,7132782,12566826,27014014,41956468
2950,33.60,55.92,481316,754606,1121577,1705246,2619763,4272230,7151462,12566826,26815058,42037204
2951,33.60,55.98,483361,754606,1128997,1703118,2609748,4265556,7174950,12595810,27014014,41755972
2952,33.59,55.99,482336,754606,1123423,1683172,2612245,4278924,7174950,12646854,27080992,42037204
2953,33.59,55.99,481656,756278,1136515,1689420,2612245,4275574,7184390,12603077,27165182,41956468
2954,33.60,56.01,480300,755859,1127133,1710587,2627325,4268890,7132782,12566826,26930758,42077688
2955,33.59,55.98,481656,754189,1125275,1696769,2614746,4268890,7179667,12603077,26831526,41916212
2956,33.58,55.98,483703,757536,1138410,1698880,2627325,4326380,7217621,12646854,27199004,42363284
2957,33.59,56.01,481996,755859,1129931,1703118,2627325,4316122,7212855,12720497,27064216,41956468
2958,33.59,56.00,481656,755441,1128997,1712733,2619763,4289005,7156148,12646854,27148302,42037204
2959,33.60,55.97,481996,755859,1124348,1708446,2619763,4302521,7165537,12559601,27131442,41795920
2960,33.59,55.94,481656,754189,1126203,1698880,2617252,4262227,7179667,12610352,27080992,42322248
2961,33.59,55.93,483019,757116,1129931,1707378,2622279,4289005,7179667,12676209,27165182,42445596
2962,33.59,55.94,483703,756697,1139360,1710587,2619763,4316122,7198594,12683569,27030728,42158892
2963,33.59,55.94,482677,757536,1135570,1702057,2640026,4316122,7217621,12676209,27283930,42118252
2964,33.59,55.95,484390,758378,1128997,1721370,2637476,4326380,7208095,12654180,27080992,42363284
2965,33.57,55.95,485078,762614,1137462,1708446,2640026,4357447,7270468,12832583,27858024,42736224
2966,33.55,55.94,485078,760067,1140312,1724632,2660604,4371398,7255978,12900787,27594106,42862000
2967,33.52,55.94,489952,764750,1142220,1718121,2660604,4343584,7260802,12855237,27420920,43030860
2968,33.53,55.99,487155,765178,1142220,1732290,2671014,4385439,7338858,12893173,27699070,43329588
2969,33.53,55.98,487503,764750,1148948,1723543,2665799,4367902,7324095,12938993,27681520,43073284
2970,33.51,56.00,488200,764322,1138410,1729000,2658014,4374900,7289878,12855237,27734236,43030860
2971,33.51,55.99,489250,766898,1143176,1735593,2678875,4378408,7343792,12954339,27840272,43458884
2972,33.52,56.00,488550,764750,1141265,1737802,2663199,4371398,7329009,12885568,27611544,43415700
2973,33.54,56.00,487503,766467,1140312,1720286,2673629,4381920,7309391,12877972,27734236,43243812
2974,33.52,55.98,485768,763894,1135570,1737802,2658014,4371398,7309391,12847677,27681520,42862000
2975,33.52,55.98,487155,763467,1146055,1722456,2671014,4353973,7314286,12916043,27822542,43158380
2976,33.50,56.01,489250,766467,1147982,1730095,2673629,4399570,7343792,12969721,27646488,43676108
2977,33.49,55.99,489601,767760,1146055,1733390,2665799,4378408,7333930,12938993,27840272,43329588
2978,33.51,56.03,488550,769057,1142220,1740017,2671014,4417363,7353680,12916043,27716642,43415700
2979,33.51,56.07,489601,765178,1156735,1724632,2673629,4396029,7333930,12893173,27734236,42988520
2980,33.51,56.05,488550,763467,1143176,1730095,2655430,4371398,7280160,12931334,27911414,43073284
2981,33.50,56.01,489952,766467,1145094,1718121,2668404,4371398,7319187,12877972,27858024,42778068
2982,33.50,56.01,491363,766898,1144134,1740017,2668404,4381920,7319187,12946661,27840272,43158380
2983,33.51,56.03,488200,767329,1150885,1730095,2668404,4367902,7319187,12977426,27716642,42946264
2984,33.50,56.03,489250,766467,1147018,1734491,2663199,4367902,7304503,12938993,27663994,42694464
2985,33.49,56.04,490656,763040,1143176,1717040,2663199,4396029,7333930,12954339,27840272,43201056
2986,33.50,56.04,488550,766467,1142220,1729000,2660604,4360926,7289878,12870385,27769492,43115788
2987,33.49,56.06,489250,764750,1144134,1719202,2660604,4385439,7324095,13023847,27681520,42946264
2988,33.50,56.06,488900,766467,1147982,1736697,2660604,4413793,7358634,12938993,27947122,43502156
2989,33.49,56.07,487155,769057,1146055,1732290,2671014,4378408,7353680,12908410,27911414,43545516
2990,33.51,56.11,489601,769491,1147018,1736697,2668404,4385439,7333930,12870385,27911414,43243812
2991,33.51,56.09,487155,765608,1143176,1732290,2652850,4343584,7309391,12840125,27734236,42694464
2992,33.51,56.09,491363,762188,1141265,1715962,2652850,4374900,7251162,12772559,27386544,42819992
2993,33.50,56.06,487155,763040,1138410,1725722,2652850,4350504,7285016,12931334,27594106,42778068
2994,33.52,56.07,483361,762614,1142220,1715962,2642581,4329810,7246351,12810008,27524570,42445596
2995,33.52,56.05,485423,760914,1133684,1699938,2632391,4329810,7241547,12720497,27097788,42281292
2996,33.52,56.04,484390,759644,1137462,1723543,2652850,4326380,7246351,12683569,27403722,42569664
2997,33.51,56.03,484390,762188,1140312,1707378,2652850,4357447,7285016,12847677,27629006,42652784
2998,33.51,56.06,488550,764322,1140312,1727906,2647705,4333245,7294746,12962025,27804836,42736224
2999,33.52,56.07,483703,762188,1146055,1712733,2652850,4322955,7231958,12787512,27489932,42363284
3000,33.52,56.04,485768,759644,1137462,1722456,2645140,4340132,7275311,12847677,27507240,42694464
3001,33.52,56.05,486114,762614,1138410,1708446,2647705,4329810,7270468,12765095,27420920,42652784
3002,33.53,56.04,485423,759222,1137462,1722456,2642581,4312714,7241547,12690937,27318050,42611184
3003,33.51,56.05,484390,758800,1139360,1726813,2642581,4360926,7265632,12802500,27541920,42904092
3004,33.52,56.05,485768,760914,1138410,1711659,2660604,4322955,7255978,12855237,27283930,42819992
3005,33.51,56.09,484390,763040,1145094,1712733,2647705,4357447,7265632,12893173,27232910,43073284
3006,33.51,56.08,488550,760914,1144134,1727906,2655430,4343584,7275311,12750195,27524570,42569664
3007,33.53,56.07,486114,763894,1141265,1717040,2655430,4360926,7246351,12720497,27335140,42404400
3008,33.53,56.08,485423,761338,1137462,1707378,2637476,4319536,7208095,12780031,27199004,42486872
3009,33.54,56.02,485423,758378,1133684,1702057,2627325,4302521,7212855,12690937,26930758,42240412
3010,33.55,55.99,482677,761338,1130867,1715962,2640026,4285640,7198594,12735328,26881050,42363284
3011,33.55,55.95,485423,760914,1153803,1699938,2637476,4302521,7222394,12683569,27215946,42652784
3012,33.56,55.95,485768,760067,1132743,1698880,2637476,4322955,7203342,12654180,27148302,42363284
3013,33.57,55.94,485423,758800,1133684,1711659,2637476,4340132,7198594,12727908,27148302,42404400
3014,33.56,55.98,484734,760067,1135570,1722456,2632391,4340132,7208095,12705700,27283930,42486872
3015,33.55,56.00,487503,759644,1134626,1720286,2637476,4329810,7212855,12810008,27232910,42611184
3016,33.55,56.01,484390,757957,1135570,1705246,2634931,4322955,7231958,12780031,27266902,42528228
3017,33.58,56.00,486114,757957,1138410,1707378,2627325,4309311,7208095,12603077,27097788,42363284
3018,33.58,56.00,483019,757957,1128997,1705246,2629856,4309311,7203342,12610352,27182082,42240412
3019,33.58,55.99,485423,757957,1132743,1703118,2627325,4326380,7189118,12720497,27114604,42037204
3020,33.58,55.94,485768,756278,1128997,1703118,2627325,4326380,7203342,12588552,27097788,42077688
3021,33.59,55.94,483703,755859,1128997,1706311,2632391,4319536,7189118,12610352,27148302,41716104
3022,33.59,55.92,483019,757536,1148948,1709516,2629856,4292376,7193853,12735328,27097788,42404400
3023,33.59,55.93,485078,758800,1138410,1702057,2634931,4305914,7174950,12639537,27283930,41795920
3024,33.58,55.92,483019,757116,1129931,1710587,2629856,4292376,7198594,12595810,27182082,42281292
3025,33.58,55.91,483019,757957,1128997,1698880,2627325,4316122,7184390,12705700,27148302,42077688
3026,33.58,55.93,481996,756278,1128997,1694663,2629856,4282279,7156148,12646854,27148302,42281292
3027,33.59,55.95,482336,757957,1128064,1703118,2622279,4309311,7160839,12545176,26947368,41916212
3028,33.58,55.97,482336,753357,1128997,1699938,2624800,4268890,7174950,12603077,26930758,41996796
3029,33.57,55.97,478281,755859,1130867,1705246,2622279,4289005,7151462,12661515,26980650,41956468
3030,33.58,55.99,481316,755023,1130867,1691514,2612245,4285640,7146783,12639537,26930758,41956468
3031,33.58,56.03,481996,752526,1127133,1704181,2622279,4305914,7174950,12552385,26881050,41636596
3032,33.56,56.07,481656,753773,1125275,1708446,2607256,4295752,7156148,12617636,26864522,41916212
3033,33.54,56.08,480977,753773,1123423,1703118,2614746,4289005,7137443,12530784,26947368,41596952
3034,33.53,56.12,483361,754606,1124348,1711659,2612245,4302521,7123478,12639537,26964000,41636596
3035,33.52,56.14,484390,755441,1127133,1698880,2624800,4289005,7156148,12617636,26980650,41636596
3036,33.53,56.17,482677,752526,1136515,1693612,2622279,4305914,7142110,12574060,26897600,41956468
3037,33.53,56.16,479625,755441,1123423,1703118,2607256,4272230,7170240,12617636,26635236,41795920
3038,33.52,56.18,480638,753357,1122499,1705246,2617252,4262227,7156148,12588552,27080992,41716104
3039,33.52,56.17,480638,754606,1128997,1697824,2622279,4265556,7128127,12632228,26733020,41795920
3040,33.51,56.16,483703,755023,1126203,1690466,2627325,4265556,7170240,12595810,26930758,41876040
3041,33.50,56.17,483703,757116,1126203,1694663,2624800,4278924,7146783,12559601,27047462,41956468
3042,33.50,56.19,483703,756278,1127133,1691514,2627325,4302521,7160839,12610352,27030728,41876040
3043,33.49,56.21,480300,757957,1130867,1696769,2614746,4292376,7189118,12646854,27114604,42158892
3044,33.48,56.22,484390,756697,1128997,1705246,2637476,4299134,7189118,12516425,27182082,42077688
3045,33.47,56.22,482677,757957,1142220,1707378,2640026,4295752,7212855,12735328,26947368,42240412
3046,33.47,56.22,482677,757116,1132743,1699938,2619763,4302521,7222394,12676209,27249896,42240412
3047,33.49,56.22,485078,759222,1134626,1709516,2624800,4326380,7193853,12646854,27182082,42445596
3048,33.48,56.20,486114,761338,1124348,1717040,2634931,4302521,7198594,12676209,26997322,42199612
3049,33.47,56.18,484046,757957,1130867,1705246,2647705,4333245,7246351,12727908,27165182,42322248
3050,33.48,56.21,483703,759644,1135570,1709516,2647705,4316122,7241547,12698314,27369388,42363284
3051,33.48,56.20,484734,758800,1134626,1703118,2645140,4329810,7227172,12742757,27300978,42118252
3052,33.49,56.20,485078,761338,1137462,1724632,2627325,4292376,7227172,12750195,27097788,42118252
3053,33.49,56.17,483019,759644,1134626,1707378,2632391,4309311,7203342,12646854,27047462,42363284
3054,33.50,56.16,485078,762188,1140312,1702057,2632391,4302521,7217621,12690937,27249896,42240412
3055,33.50,56.13,484734,757957,1128997,1707378,2632391,4333245,7184390,12624928,27199004,42528228
3056,33.49,56.11,485768,762188,1134626,1708446,2647705,4319536,7246351,12772559,27030728,42778068
3057,33.50,56.11,485078,761338,1140312,1726813,2629856,4302521,7208095,12690937,27215946,42240412
3058,33.50,56.09,483703,758800,1135570,1715962,2645140,4343584,7208095,12661515,27182082,42445596
3059,33.51,56.06,484046,759222,1132743,1693612,2629856,4295752,7217621,12617636,27080992,41916212
3060,33.51,56.04,483361,755023,1144134,1709516,2632391,4343584,7208095,12750195,27507240,42118252
3061,33.51,56.04,482336,755023,1147982,1705246,2632391,4305914,7208095,12654180,27199004,42037204
3062,33.52,56.03,483361,760067,1128997,1698880,2632391,4336686,7193853,12639537,27283930,42281292
3063,33.52,56.00,483019,758378,1121577,1697824,2640026,4309311,7174950,12654180,27182082,42404400
3064,33.53,56.00,483703,757116,1130867,1697824,2629856,4305914,7193853,12624928,26881050,41956468
3065,33.54,55.97,483361,759644,1121577,1691514,2629856,4309311,7179667,12603077,26997322,41795920
3066,33.54,55.95,482336,757536,1125275,1710587,2640026,4329810,7184390,12750195,27080992,41835940
3067,33.55,55.97,484390,759644,1125275,1704181,2632391,4292376,7174950,12537976,27014014,41557388
3068,33.56,55.98,482677,758378,1133684,1695715,2640026,4322955,7208095,12552385,26947368,41956468
3069,33.53,55.95,484734,757116,1133684,1719202,2634931,4312714,7208095,12654180,27114604,42158892
3070,33.55,55.98,483703,754606,1132743,1711659,2632391,4316122,7184390,12610352,26980650,42037204
3071,33.54,55.98,483361,758378,1129931,1693612,2629856,4309311,7189118,12595810,27131442,41876040
3072,33.55,55.95,481656,758378,1125275,1707378,2629856,4316122,7174950,12705700,27148302,41996796
3073,33.56,55.97,483361,759222,1130867,1697824,2632391,4319536,7189118,12617636,26964000,41755972
3074,33.57,55.93,483703,757536,1125275,1703118,2624800,4302521,7142110,12537976,26964000,41517896
3075,33.58,55.93,483019,757116,1123423,1699938,2624800,4309311,7193853,12574060,26897600,41835940
3076,33.59,55.87,479625,753357,1123423,1688376,2622279,4262227,7132782,12487805,26914168,41795920
3077,33.60,55.86,481316,754606,1125275,1690466,2614746,4309311,7137443,12559601,26815058,41439140
3078,33.59,55.86,480638,754606,1136515,1694663,2612245,4302521,7128127,12502098,26765774,41676312
3079,33.59,55.85,484734,752526,1127133,1698880,2619763,4265556,7160839,12588552,26831526,41795920
3080,33.60,55.84,481316,754606,1127133,1717040,2612245,4255584,7184390,12574060,26980650,41716104
3081,33.60,55.84,481316,754606,1128997,1702057,2622279,4309311,7146783,12617636,27047462,41676312
3082,33.60,55.84,482677,756278,1127133,1714884,2627325,4289005,7146783,12676209,26914168,41795920
3083,33.61,55.87,485768,755441,1128064,1707378,2629856,4289005,7146783,12603077,26947368,41956468
3084,33.62,55.84,480977,754606,1128997,1697824,2614746,4312714,7137443,12452214,26684040,41204652
3085,33.61,55.84,480638,755441,1130867,1695715,2622279,4272230,7146783,12676209,26980650,42281292
3086,33.62,55.85,481656,757536,1126203,1712733,2627325,4312714,7179667,12654180,26980650,41996796
3087,33.60,55.85,481656,756697,1128997,1703118,2629856,4285640,7198594,12617636,27266902,41956468
3088,33.60,55.86,482336,757116,1127133,1703118,2629856,4333245,7212855,12603077,27080992,42199612
3089,33.59,55.88,482677,757116,1128997,1696769,2634931,4322955,7193853,12668858,27148302,42363284
3090,33.61,55.88,481996,758378,1127133,1703118,2627325,4302521,7156148,12661515,26947368,41636596
3091,33.60,55.88,482677,756278,1130867,1699938,2624800,4285640,7137443,12617636,26964000,41795920
3092,33.60,55.88,480638,754606,1147982,1717040,2627325,4285640,7160839,12530784,26798610,41676312
3093,33.60,55.87,480300,752941,1128997,1702057,2617252,4326380,7151462,12502098,26864522,42037204
3094,33.60,55.87,484046,755023,1128997,1714884,2624800,4292376,7193853,12705700,27014014,41916212
3095,33.60,55.86,480977,757536,1135570,1703118,2629856,4302521,7179667,12668858,26964000,41996796
3096,33.62,55.88,482336,755859,1127133,1708446,2609748,4262227,7123478,12502098,26782182,41439140
3097,33.61,55.86,481656,756278,1123423,1697824,2609748,4295752,7179667,12632228,26914168,41399872
3098,33.59,55.84,482677,753773,1132743,1705246,2607256,4295752,7179667,12523600,26831526,41636596
3099,33.59,55.85,481316,753773,1130867,1707378,2622279,4319536,7179667,12632228,26947368,41716104
3100,33.58,55.85,481996,756278,1134626,1702057,2627325,4322955,7165537,12566826,27047462,41996796
3101,33.59,55.88,483019,756278,1126203,1694663,2624800,4305914,7179667,12617636,26897600,41956468
3102,33.60,55.88,482677,751284,1132743,1705246,2617252,4268890,7179667,12588552,27165182,41996796
3103,33.59,55.88,481996,756697,1126203,1709516,2609748,4292376,7156148,12624928,27030728,42240412
3104,33.59,55.88,485078,755859,1123423,1709516,2619763,4309311,7151462,12574060,26964000,41795920
3105,33.59,55.90,483703,757116,1128997,1702057,2627325,4305914,7184390,12624928,26980650,41755972
