Index,Temp,Umid,G320,G295,G270,G245,G220,G195,G170,G145,G120,G100
628,33.33,100.00,574474,878970,1272050,1893229,2834602,4549848,7443889,12954339,27215946,41956468
629,33.33,100.00,573027,881239,1286432,1886688,2852368,4519724,7505268,13023847,27182082,42281292
630,33.33,100.00,572067,879536,1284012,1876317,2849391,4553641,7505268,13000595,27283930,42118252
631,33.33,100.00,574474,885813,1287645,1885386,2855350,4588070,7515596,13094106,27559294,42652784
632,33.33,100.00,572067,884092,1285221,1901137,2870358,4591928,7572914,13086262,27472648,42946264
633,33.33,100.00,575443,891016,1287645,1894542,2867343,4623025,7599258,13157197,27681520,43073284
634,33.33,100.00,576901,892764,1286432,1919850,2885523,4607424,7615152,13325742,27911414,43458884
635,33.33,100.00,578858,889854,1306122,1906446,2900850,4670468,7695632,13432261,28181466,43763608
636,33.33,100.00,580334,891016,1304874,1923908,2931997,4650582,7701058,13415763,28346020,43983892
637,33.33,100.00,582314,889854,1296202,1899814,2903935,4650582,7690214,13317618,27875798,43588960
638,33.33,100.00,579841,898640,1291299,1915809,2900850,4658516,7657864,13366510,28108942,43458884
639,33.33,100.00,578368,899824,1307373,1915809,2928852,4670468,7695632,13374694,28456796,43851456
640,33.33,100.00,579841,901012,1308626,1909112,2910124,4654546,7717381,13382887,28272648,43851456
641,33.33,100.00,580828,901012,1301144,1914466,2910124,4690524,7739254,13465379,28456796,43763608
642,33.33,100.00,580828,900418,1306122,1915809,2931997,4666477,7728302,13366510,28401300,43895512
643,33.33,100.00,581323,894518,1308626,1926623,2913229,4638732,7739254,13358337,28036792,43676108
644,33.33,100.00,581818,899824,1303628,1915809,2910124,4662493,7711932,13391091,28236106,44117132
645,33.33,100.00,578858,893348,1308626,1923908,2885523,4690524,7711932,13465379,28054794,43983892
646,33.33,100.00,580334,893933,1297434,1934813,2913229,4706694,7722838,13342020,28199656,43851456
647,33.33,100.00,584308,895105,1299905,1927983,2931997,4686499,7750236,13507007,28346020,44161724
648,33.33,100.00,583310,893933,1303628,1934813,2935149,4678470,7755740,13473684,28512508,44296044
649,33.33,100.00,583310,896280,1309882,1930709,2919458,4686499,7761250,13532108,28401300,44251180
650,33.33,100.00,582314,896280,1308626,1922553,2931997,4686499,7761250,13490325,28236106,44341000
651,33.33,100.00,582812,897458,1308626,1919850,2935149,4706694,7794482,13565721,28680962,44296044
652,33.33,100.00,581323,896869,1313663,1915809,2925714,4698595,7777830,13540496,28327642,44431188
653,33.33,100.00,581818,898049,1312400,1925264,2931997,4710754,7794482,13557302,28419774,44206408
654,33.33,100.00,583808,895105,1312400,1934813,2922583,4666477,7800048,13473684,28401300,44117132
655,33.33,100.00,581818,895692,1311140,1934813,2931997,4718894,7750236,13582591,28254366,44251180
656,33.33,100.00,581818,895105,1329007,1925264,2922583,4662493,7761250,13498661,28475342,44251180
657,33.33,100.00,582812,897458,1308626,1937559,2954201,4706694,7777830,13591041,28475342,44161724
658,33.33,100.00,582812,905193,1306122,1940313,2938307,4743486,7772296,13557302,28493914,44161724
659,33.33,100.00,583808,903397,1316195,1933444,2935149,4682480,7794482,13624948,28587132,44658264
660,33.33,100.00,582314,906395,1312400,1929345,2938307,4710754,7777830,13607973,28364424,44841600
661,33.33,100.00,582314,906997,1314928,1937559,2938307,4735260,7833612,13548894,28624590,44703956
662,33.33,100.00,583808,900418,1313663,1944458,2938307,4731158,7816794,13548894,28680962,44072628
663,33.33,100.00,587324,901607,1318738,1930709,2947823,4727063,7850503,13633451,28737558,44251180
664,33.33,100.00,584809,899232,1308626,1933444,2954201,4690524,7788923,13591041,29101244,44386048
665,33.33,100.00,586316,897458,1313663,1929345,2941472,4682480,7761250,13582591,28662148,44567156
666,33.33,100.00,583808,906997,1308626,1945843,2954201,4727063,7805622,13515364,28624590,44386048
667,33.33,100.00,582314,899824,1316195,1944458,2947823,4670468,7788923,13507007,28568440,43719812
668,33.33,100.00,582812,897458,1306122,1948620,2935149,4727063,7794482,13582591,28889574,44431188
669,33.33,100.00,586316,903995,1317465,1940313,2931997,4694556,7788923,13457084,28217868,44341000
670,33.33,100.00,582314,907600,1312400,1919850,2931997,4710754,7777830,13482000,28568440,44161724
671,33.33,100.00,585812,898049,1312400,1938935,2928852,4710754,7761250,13582591,28643356,44206408
672,33.33,100.00,585310,898049,1311140,1934813,2928852,4718894,7777830,13507007,28382850,44386048
673,33.33,100.00,583808,892764,1309882,1938935,2931997,4682480,7722838,13415763,28456796,44117132
674,33.33,100.00,579841,892180,1307373,1914466,2900850,4658516,7706491,13432261,28382850,43807488
675,33.33,100.00,581323,892180,1307373,1922553,2913229,4623025,7728302,13342020,28108942,43939660
676,33.33,100.00,578858,891598,1292521,1925264,2897772,4607424,7636448,13325742,27858024,43243812
677,33.33,100.00,578368,890435,1297434,1906446,2894700,4662493,7663236,13212903,27947122,42819992
678,33.33,100.00,578858,893933,1294973,1894542,2888576,4611314,7631113,13173065,27804836,42862000
679,33.33,100.00,579841,887541,1303628,1895858,2876404,4623025,7620465,13277147,27681520,43030860
680,33.33,100.00,577878,888118,1288861,1922553,2894700,4638732,7679400,13350173,28090870,43286656
681,33.33,100.00,580828,888118,1302385,1911785,2910124,4674465,7690214,13293306,28036792,43286656
682,33.33,100.00,577389,897458,1306122,1914466,2900850,4666477,7701058,13342020,28018812,43329588
683,33.33,100.00,579841,893348,1303628,1899814,2916340,4670468,7684803,13236922,28054794,43201056
684,33.33,100.00,575928,892180,1296202,1907778,2903935,4654546,7722838,13293306,28000854,43588960
685,33.33,100.00,581818,896280,1297434,1925264,2910124,4642675,7706491,13277147,28018812,43458884
686,33.33,100.00,579841,891598,1298668,1926623,2900850,4658516,7690214,13342020,28217868,43632492
687,33.33,100.00,579841,898640,1303628,1914466,2913229,4658516,7695632,13457084,28090870,43632492
688,33.33,100.00,581323,897458,1302385,1913125,2910124,4674465,7728302,13407529,28072820,43983892
689,33.33,100.00,579349,896869,1296202,1910448,2910124,4678470,7684803,13342020,28090870,43545516
690,33.33,100.00,578858,893348,1308626,1919850,2910124,4662493,7722838,13548894,28199656,44028216
691,33.33,100.00,584308,892764,1303628,1915809,2907026,4682480,7722838,13457084,27947122,43545516
692,33.33,100.00,581323,900418,1303628,1918501,2919458,4654546,7744741,13333876,28163300,43502156
693,33.33,100.00,575928,900418,1296202,1910448,2910124,4710754,7690214,13448800,28145158,44028216
694,33.33,100.00,580334,897458,1306122,1910448,2903935,4634795,7728302,13382887,28108942,43415700
695,33.33,100.00,578368,891598,1294973,1911785,2910124,4634795,7695632,13391091,27929256,43632492
696,33.33,100.00,579841,889275,1303628,1919850,2900850,4658516,7679400,13382887,28108942,43372600
697,33.33,100.00,577878,892180,1303628,1917154,2891634,4634795,7733774,13350173,27947122,43632492
698,33.33,100.00,578858,896280,1298668,1917154,2897772,4670468,7674004,13350173,27947122,43372600
699,33.33,100.00,580334,890435,1302385,1913125,2910124,4662493,7695632,13399305,27840272,43201056
700,33.33,100.00,576901,890435,1301144,1907778,2894700,4658516,7679400,13391091,27804836,42819992
701,33.33,100.00,577389,889275,1301144,1911785,2888576,4650582,7690214,13269083,27929256,43158380
702,33.33,100.00,577878,887541,1291299,1897175,2903935,4634795,7679400,13244947,27663994,43115788
703,33.33,100.00,577389,893933,1303628,1902462,2894700,4626942,7615152,13317618,27911414,43415700
704,33.33,100.00,576414,888696,1290079,1901137,2879438,4638732,7641791,13252983,27716642,43329588
705,33.33,100.00,580828,888118,1292521,1899814,2900850,4634795,7647141,13236922,27734236,42819992
706,33.33,100.00,576901,896280,1293746,1906446,2907026,4595792,7684803,13188972,27751852,43372600
707,33.33,100.00,580334,888696,1296202,1930709,2907026,4654546,7647141,13220900,27840272,43545516
708,33.33,100.00,576414,885813,1296202,1913125,2852368,4591928,7625786,13301400,28163300,42862000
709,33.33,100.00,576901,886964,1288861,1905116,2897772,4595792,7615152,13277147,27840272,43286656
710,33.33,100.00,578368,887541,1297434,1903788,2907026,4623025,7620465,13285222,27929256,43243812
711,33.33,100.00,575443,884092,1297434,1909112,2876404,4595792,7636448,13220900,27804836,43329588
712,33.33,100.00,576901,893348,1288861,1905116,2882477,4626942,7674004,13212903,27576688,43458884
713,33.33,100.00,573509,892764,1286432,1907778,2903935,4630865,7636448,13293306,27822542,43415700
714,33.33,100.00,576414,888118,1296202,1898494,2894700,4626942,7609846,13220900,28090870,43243812
715,33.33,100.00,573509,885813,1293746,1914466,2894700,4595792,7641791,13325742,27611544,43502156
716,33.33,100.00,575443,884665,1293746,1895858,2873378,4591928,7647141,13252983,27734236,42778068
717,33.33,100.00,576414,886388,1291299,1905116,2888576,4623025,7609846,13252983,27769492,43115788
718,33.33,100.00,573509,884665,1288861,1891917,2891634,4607424,7625786,13261028,27875798,42694464
719,33.33,100.00,574958,881239,1293746,1910448,2891634,4591928,7578168,13173065,27893594,42904092
720,33.33,100.00,572547,881808,1282806,1893229,2876404,4603540,7620465,13094106,27699070,43158380
721,33.33,100.00,575928,888118,1291299,1897175,2879438,4611314,7588698,13133467,27947122,42862000
722,33.33,100.00,576414,883520,1293746,1897175,2876404,4630865,7599258,13204916,27699070,42988520
723,33.33,100.00,579349,891016,1293746,1894542,2879438,4576536,7615152,13117694,27699070,43073284
724,33.33,100.00,576901,890435,1293746,1893229,2894700,4623025,7631113,13125576,27629006,43201056
725,33.33,100.00,575928,890435,1293746,1899814,2882477,4584220,7599258,13244947,27541920,42946264
726,33.33,100.00,577389,886964,1296202,1901137,2882477,4623025,7631113,13261028,27646488,43458884
727,33.33,100.00,575928,886388,1287645,1902462,2894700,4626942,7631113,13149278,27734236,43372600
728,33.33,100.00,576414,883520,1293746,1909112,2891634,4638732,7641791,13293306,27769492,43201056
729,33.33,100.00,575928,893348,1290079,1925264,2903935,4642675,7684803,13325742,27929256,43243812
730,33.33,100.00,576901,895692,1299905,1914466,2900850,4638732,7679400,13293306,28127038,43073284
731,33.33,100.00,578368,896280,1297434,1913125,2907026,4662493,7717381,13366510,27911414,43545516
732,33.33,100.00,580334,891598,1301144,1910448,2913229,4630865,7711932,13382887,28163300,43851456
733,33.33,100.00,579841,891598,1308626,1913125,2916340,4686499,7717381,13358337,28054794,43676108
734,33.33,100.00,579349,898049,1303628,1919850,2910124,4638732,7684803,13440525,28456796,43895512
735,33.33,100.00,577389,898049,1296202,1925264,2931997,4690524,7722838,13473684,28272648,44161724
736,33.33,100.00,579841,892764,1309882,1934813,2919458,4698595,7722838,13415763,28549772,43763608
737,33.33,100.00,580828,892180,1313663,1926623,2922583,4690524,7750236,13440525,28236106,43851456
738,33.33,100.00,585310,893348,1308626,1915809,2919458,4670468,7750236,13440525,28272648,44028216
739,33.33,100.00,581818,901012,1306122,1923908,2916340,4674465,7750236,13366510,28531128,43983892
740,33.33,100.00,580828,902203,1303628,1918501,2928852,4686499,7772296,13540496,28549772,43807488
741,33.33,100.00,581323,899232,1307373,1938935,2916340,4662493,7766770,13415763,28346020,44161724
742,33.33,100.00,584308,892764,1302385,1943074,2938307,4698595,7755740,13457084,28401300,44521740
743,33.33,100.00,582812,893348,1304874,1923908,2941472,4768336,7794482,13548894,28290956,44072628
744,33.33,100.00,581818,903397,1308626,1930709,2931997,4718894,7794482,13482000,28272648,44206408
745,33.33,100.00,582812,903397,1314928,1926623,2928852,4702640,7783373,13457084,28145158,44117132
746,33.33,100.00,583808,895692,1308626,1923908,2944644,4662493,7772296,13591041,28327642,44251180
747,33.33,100.00,584308,901012,1311140,1940313,2938307,4722975,7800048,13548894,28794376,44028216
748,33.33,100.00,583310,903995,1313663,1930709,2951009,4718894,7783373,13515364,28587132,44431188
749,33.33,100.00,583808,898049,1313663,1934813,2954201,4714820,7783373,13659025,28794376,44251180
750,33.33,100.00,580828,898640,1312400,1947231,2944644,4751740,7805622,13515364,28456796,44251180
751,33.33,100.00,582812,902203,1314928,1929345,2938307,4702640,7811204,13624948,28718668,44431188
752,33.33,100.00,580828,898640,1314928,1940313,2938307,4690524,7794482,13599502,28851420,44296044
753,33.33,100.00,581818,904594,1320013,1937559,2947823,4739370,7816794,13565721,28605848,44161724
754,33.33,100.00,584308,901012,1323853,1944458,2935149,4706694,7833612,13557302,28605848,44341000
755,33.33,100.00,583808,901012,1320013,1955598,2976744,4751740,7878817,13710460,28908690,44933836
756,33.33,100.00,586820,907600,1317465,1950012,2976744,4755878,7901616,13684694,29178984,45072904
757,33.33,100.00,585812,902799,1320013,1940313,2957401,4722975,7856150,13762285,29062528,44887672
758,33.33,100.00,585812,905794,1326425,1959809,2989781,4785046,7901616,13849535,29257142,45259668
759,33.33,100.00,585812,905794,1314928,1957000,2963820,4776676,7913064,13701861,28851420,45166092
760,33.33,100.00,588337,911235,1318738,1945843,2976744,4776676,7930300,13797053,29120640,45259668
761,33.33,100.00,587324,910020,1321290,1945843,2979993,4751740,7873138,13676127,29178984,45026452
762,33.33,100.00,587830,910020,1318738,1945843,2963820,4747610,7895904,13710460,28680962,45026452
763,33.33,100.00,586820,911235,1325138,1943074,2993058,4785046,7924546,13736324,29375168,45119448
764,33.33,100.00,584809,908808,1327715,1934813,2957401,4768336,7901616,13814503,28680962,44887672
765,33.33,100.00,589352,911235,1332900,1952801,2989781,4840178,7964998,13911271,29574008,45590260
766,33.33,100.00,587830,916741,1326425,1964037,3057287,4835892,7976631,14009406,29414722,45447988
767,33.33,100.00,588844,903995,1325138,1943074,2967041,4776676,7901616,13762285,29101244,45166092
768,33.33,100.00,588337,912453,1323853,1940313,2967041,4727063,7890200,13770960,28985404,45212832
769,33.33,100.00,588337,911843,1313663,1940313,2989781,4751740,7930300,13744966,28985404,45306604
770,33.33,100.00,588844,915512,1331600,1957000,2996342,4835892,7970810,14045435,29198486,45974044
771,33.33,100.00,592936,917974,1332900,1958403,2993058,4823079,8029404,14009406,29594040,45447988
772,33.33,100.00,594485,921070,1336815,1973976,2996342,4785046,8017617,13823244,29394932,45877492
773,33.33,100.00,591908,909414,1335507,1962626,2979993,4806102,7930300,13788344,29335720,45637884
774,33.33,100.00,591395,910627,1334202,1966867,2996342,4797658,8023506,13920136,29714804,45877492
775,33.33,100.00,594485,911235,1329007,1966867,3060714,4801876,8029404,14027397,29534024,46022472
776,33.33,100.00,592421,916126,1325138,1938935,2979993,4764176,7918802,13701861,29062528,45166092
777,33.33,100.00,588337,907600,1320013,1959809,2979993,4776676,7936062,13762285,29159510,45259668
778,33.33,100.00,591395,910627,1320013,1957000,2983248,4823079,7976631,13875926,29159510,45072904
779,33.33,100.00,589352,914898,1327715,1955598,2979993,4793446,7982460,14009406,29414722,45590260
780,33.33,100.00,593968,913063,1331600,1959809,2989781,4818824,7976631,13875926,29454382,45685604
781,33.33,100.00,590883,910020,1334202,1961216,2983248,4776676,7964998,13955707,29296380,45733428
782,33.33,100.00,593451,913063,1339438,1969704,3060714,4861721,8059026,13920136,29296380,46266148
783,33.33,100.00,592936,913063,1342071,1979700,3079699,4870392,8053084,14063519,29614098,45447988
784,33.33,100.00,595003,918592,1335507,1959809,3090155,4900987,8088867,14063519,29735028,46071000
785,33.33,100.00,597085,919210,1350033,1989798,3086662,4892206,8088867,14182212,29816196,46168368
